Time,Pulse
02:01:09_940,52
02:01:09_950,52
02:01:09_960,52
02:01:09_970,52
02:01:09_980,52
02:01:09_990,52
02:01:10_000,52
02:01:10_010,52
02:01:10_020,52
02:01:10_030,52
02:01:10_040,52
02:01:10_050,52
02:01:10_060,52
02:01:10_070,52
02:01:10_080,52
02:01:10_090,52
02:01:10_100,52
02:01:10_110,52
02:01:10_120,52
02:01:10_130,52
02:01:10_140,52
02:01:10_150,52
02:01:10_160,52
02:01:10_170,52
02:01:10_180,52
02:01:10_190,52
02:01:10_200,52
02:01:10_210,52
02:01:10_220,52
02:01:10_230,52
02:01:10_240,52
02:01:10_250,52
02:01:10_260,52
02:01:10_270,52
02:01:10_280,52
02:01:10_290,52
02:01:10_300,52
02:01:10_310,52
02:01:10_320,52
02:01:10_330,52
02:01:10_340,52
02:01:10_350,52
02:01:10_360,52
02:01:10_370,52
02:01:10_380,52
02:01:10_390,52
02:01:10_400,52
02:01:10_410,52
02:01:10_420,52
02:01:10_430,52
02:01:10_440,52
02:01:10_450,52
02:01:10_460,52
02:01:10_470,52
02:01:10_480,52
02:01:10_490,52
02:01:10_500,52
02:01:10_510,52
02:01:10_520,52
02:01:10_530,52
02:01:10_540,52
02:01:10_550,52
02:01:10_560,52
02:01:10_570,52
02:01:10_580,52
02:01:10_590,52
02:01:10_600,52
02:01:10_610,52
02:01:10_620,52
02:01:10_630,52
02:01:10_640,52
02:01:10_650,52
02:01:10_660,52
02:01:10_670,52
02:01:10_680,52
02:01:10_690,52
02:01:10_700,52
02:01:10_710,52
02:01:10_720,52
02:01:10_730,52
02:01:10_740,52
02:01:10_750,52
02:01:10_760,52
02:01:10_770,52
02:01:10_780,52
02:01:10_790,52
02:01:10_800,52
02:01:10_810,52
02:01:10_820,52
02:01:10_830,52
02:01:10_840,52
02:01:10_850,52
02:01:10_860,52
02:01:10_870,52
02:01:10_880,52
02:01:10_890,52
02:01:10_900,52
02:01:10_910,52
02:01:10_920,52
02:01:10_930,52
02:01:10_940,52
02:01:10_950,52
02:01:10_960,52
02:01:10_970,52
02:01:10_980,52
02:01:10_990,52
02:01:11_000,52
02:01:11_010,52
02:01:11_020,52
02:01:11_030,52
02:01:11_040,52
02:01:11_050,52
02:01:11_060,52
02:01:11_070,52
02:01:11_080,52
02:01:11_090,52
02:01:11_100,52
02:01:11_110,52
02:01:11_120,52
02:01:11_130,52
02:01:11_140,52
02:01:11_150,52
02:01:11_160,52
02:01:11_170,52
02:01:11_180,52
02:01:11_190,52
02:01:11_200,52
02:01:11_210,52
02:01:11_220,52
02:01:11_230,52
02:01:11_240,52
02:01:11_250,52
02:01:11_260,52
02:01:11_270,52
02:01:11_280,52
02:01:11_290,52
02:01:11_300,52
02:01:11_310,52
02:01:11_320,52
02:01:11_330,52
02:01:11_340,52
02:01:11_350,52
02:01:11_360,52
02:01:11_370,52
02:01:11_380,52
02:01:11_390,52
02:01:11_400,52
02:01:11_410,52
02:01:11_420,52
02:01:11_430,52
02:01:11_440,52
02:01:11_450,52
02:01:11_460,52
02:01:11_470,52
02:01:11_480,52
02:01:11_490,52
02:01:11_500,52
02:01:11_510,52
02:01:11_520,52
02:01:11_530,52
02:01:11_540,52
02:01:11_550,52
02:01:11_560,52
02:01:11_570,52
02:01:11_580,52
02:01:11_590,52
02:01:11_600,52
02:01:11_610,52
02:01:11_620,52
02:01:11_630,52
02:01:11_640,52
02:01:11_650,52
02:01:11_660,52
02:01:11_670,52
02:01:11_680,52
02:01:11_690,52
02:01:11_700,52
02:01:11_710,52
02:01:11_720,52
02:01:11_730,52
02:01:11_740,52
02:01:11_750,52
02:01:11_760,52
02:01:11_770,52
02:01:11_780,52
02:01:11_790,52
02:01:11_800,52
02:01:11_810,52
02:01:11_820,52
02:01:11_830,52
02:01:11_840,52
02:01:11_850,52
02:01:11_860,52
02:01:11_870,52
02:01:11_880,52
02:01:11_890,52
02:01:11_900,52
02:01:11_910,52
02:01:11_920,52
02:01:11_930,52
02:01:11_940,52
02:01:11_950,52
02:01:11_960,52
02:01:11_970,52
02:01:11_980,52
02:01:11_990,52
02:01:12_000,52
02:01:12_010,52
02:01:12_020,52
02:01:12_030,52
02:01:12_040,52
02:01:12_050,52
02:01:12_060,52
02:01:12_070,52
02:01:12_080,52
02:01:12_090,52
02:01:12_100,52
02:01:12_110,52
02:01:12_120,52
02:01:12_130,52
02:01:12_140,52
02:01:12_150,52
02:01:12_160,52
02:01:12_170,52
02:01:12_180,52
02:01:12_190,52
02:01:12_200,52
02:01:12_210,52
02:01:12_220,52
02:01:12_230,52
02:01:12_240,52
02:01:12_250,52
02:01:12_260,52
02:01:12_270,52
02:01:12_280,52
02:01:12_290,52
02:01:12_300,52
02:01:12_310,52
02:01:12_320,52
02:01:12_330,52
02:01:12_340,52
02:01:12_350,52
02:01:12_360,52
02:01:12_370,52
02:01:12_380,52
02:01:12_390,52
02:01:12_400,52
02:01:12_410,52
02:01:12_420,52
02:01:12_430,52
02:01:12_440,52
02:01:12_450,52
02:01:12_460,52
02:01:12_470,52
02:01:12_480,52
02:01:12_490,52
02:01:12_500,52
02:01:12_510,52
02:01:12_520,52
02:01:12_530,52
02:01:12_540,52
02:01:12_550,52
02:01:12_560,52
02:01:12_570,52
02:01:12_580,52
02:01:12_590,52
02:01:12_600,52
02:01:12_610,52
02:01:12_620,52
02:01:12_630,52
02:01:12_640,52
02:01:12_650,52
02:01:12_660,52
02:01:12_670,52
02:01:12_680,52
02:01:12_690,52
02:01:12_700,52
02:01:12_710,52
02:01:12_720,52
02:01:12_730,52
02:01:12_740,52
02:01:12_750,52
02:01:12_760,52
02:01:12_770,52
02:01:12_780,52
02:01:12_790,52
02:01:12_800,52
02:01:12_810,52
02:01:12_820,52
02:01:12_830,52
02:01:12_840,52
02:01:12_850,52
02:01:12_860,52
02:01:12_870,52
02:01:12_880,52
02:01:12_890,52
02:01:12_900,52
02:01:12_910,52
02:01:12_920,52
02:01:12_930,52
02:01:12_940,52
02:01:12_950,52
02:01:12_960,52
02:01:12_970,52
02:01:12_980,52
02:01:12_990,52
02:01:13_000,52
02:01:13_010,52
02:01:13_020,52
02:01:13_030,52
02:01:13_040,52
02:01:13_050,52
02:01:13_060,52
02:01:13_070,52
02:01:13_080,52
02:01:13_090,52
02:01:13_100,52
02:01:13_110,52
02:01:13_120,52
02:01:13_130,52
02:01:13_140,52
02:01:13_150,52
02:01:13_160,52
02:01:13_170,52
02:01:13_180,52
02:01:13_190,52
02:01:13_200,52
02:01:13_210,52
02:01:13_220,52
02:01:13_230,52
02:01:13_240,52
02:01:13_250,52
02:01:13_260,52
02:01:13_270,52
02:01:13_280,52
02:01:13_290,52
02:01:13_300,52
02:01:13_310,52
02:01:13_320,52
02:01:13_330,52
02:01:13_340,52
02:01:13_350,52
02:01:13_360,52
02:01:13_370,52
02:01:13_380,52
02:01:13_390,52
02:01:13_400,52
02:01:13_410,52
02:01:13_420,52
02:01:13_430,52
02:01:13_440,52
02:01:13_450,52
02:01:13_460,52
02:01:13_470,52
02:01:13_480,52
02:01:13_490,52
02:01:13_500,52
02:01:13_510,52
02:01:13_520,52
02:01:13_530,52
02:01:13_540,52
02:01:13_550,52
02:01:13_560,52
02:01:13_570,52
02:01:13_580,52
02:01:13_590,52
02:01:13_600,52
02:01:13_610,52
02:01:13_620,52
02:01:13_630,52
02:01:13_640,52
02:01:13_650,52
02:01:13_660,52
02:01:13_670,52
02:01:13_680,52
02:01:13_690,52
02:01:13_700,52
02:01:13_710,52
02:01:13_720,52
02:01:13_730,52
02:01:13_740,52
02:01:13_750,52
02:01:13_760,52
02:01:13_770,52
02:01:13_780,52
02:01:13_790,52
02:01:13_800,52
02:01:13_810,52
02:01:13_820,52
02:01:13_830,52
02:01:13_840,52
02:01:13_850,52
02:01:13_860,52
02:01:13_870,52
02:01:13_880,52
02:01:13_890,52
02:01:13_900,52
02:01:13_910,52
02:01:13_920,52
02:01:13_930,52
02:01:13_940,52
02:01:13_950,52
02:01:13_960,52
02:01:13_970,52
02:01:13_980,52
02:01:13_990,52
02:01:14_000,52
02:01:14_010,52
02:01:14_020,52
02:01:14_030,52
02:01:14_040,52
02:01:14_050,52
02:01:14_060,52
02:01:14_070,52
02:01:14_080,52
02:01:14_090,52
02:01:14_100,52
02:01:14_110,52
02:01:14_120,52
02:01:14_130,52
02:01:14_140,52
02:01:14_150,52
02:01:14_160,52
02:01:14_170,52
02:01:14_180,52
02:01:14_190,52
02:01:14_200,52
02:01:14_210,52
02:01:14_220,52
02:01:14_230,52
02:01:14_240,52
02:01:14_250,52
02:01:14_260,52
02:01:14_270,52
02:01:14_280,52
02:01:14_290,52
02:01:14_300,52
02:01:14_310,52
02:01:14_320,52
02:01:14_330,52
02:01:14_340,52
02:01:14_350,52
02:01:14_360,52
02:01:14_370,52
02:01:14_380,52
02:01:14_390,52
02:01:14_400,52
02:01:14_410,52
02:01:14_420,52
02:01:14_430,52
02:01:14_440,52
02:01:14_450,52
02:01:14_460,52
02:01:14_470,52
02:01:14_480,52
02:01:14_490,52
02:01:14_500,52
02:01:14_510,52
02:01:14_520,52
02:01:14_530,52
02:01:14_540,52
02:01:14_550,52
02:01:14_560,52
02:01:14_570,52
02:01:14_580,52
02:01:14_590,52
02:01:14_600,52
02:01:14_610,52
02:01:14_620,52
02:01:14_630,52
02:01:14_640,52
02:01:14_650,52
02:01:14_660,52
02:01:14_670,52
02:01:14_680,52
02:01:14_690,52
02:01:14_700,52
02:01:14_710,52
02:01:14_720,52
02:01:14_730,52
02:01:14_740,52
02:01:14_750,52
02:01:14_760,52
02:01:14_770,52
02:01:14_780,52
02:01:14_790,52
02:01:14_800,52
02:01:14_810,52
02:01:14_820,52
02:01:14_830,52
02:01:14_840,52
02:01:14_850,52
02:01:14_860,52
02:01:14_870,52
02:01:14_880,52
02:01:14_890,52
02:01:14_900,52
02:01:14_910,52
02:01:14_920,52
02:01:14_930,52
02:01:14_940,52
02:01:14_950,52
02:01:14_960,52
02:01:14_970,52
02:01:14_980,52
02:01:14_990,52
02:01:15_000,52
02:01:15_010,52
02:01:15_020,52
02:01:15_030,52
02:01:15_040,52
02:01:15_050,52
02:01:15_060,52
02:01:15_070,52
02:01:15_080,52
02:01:15_090,52
02:01:15_100,52
02:01:15_110,52
02:01:15_120,52
02:01:15_130,52
02:01:15_140,52
02:01:15_150,52
02:01:15_160,52
02:01:15_170,52
02:01:15_180,52
02:01:15_190,52
02:01:15_200,52
02:01:15_210,52
02:01:15_220,52
02:01:15_230,52
02:01:15_240,52
02:01:15_250,52
02:01:15_260,52
02:01:15_270,52
02:01:15_280,52
02:01:15_290,52
02:01:15_300,52
02:01:15_310,52
02:01:15_320,52
02:01:15_330,52
02:01:15_340,52
02:01:15_350,52
02:01:15_360,52
02:01:15_370,52
02:01:15_380,52
02:01:15_390,52
02:01:15_400,52
02:01:15_410,52
02:01:15_420,52
02:01:15_430,52
02:01:15_440,52
02:01:15_450,52
02:01:15_460,52
02:01:15_470,52
02:01:15_480,52
02:01:15_490,52
02:01:15_500,52
02:01:15_510,52
02:01:15_520,52
02:01:15_530,52
02:01:15_540,52
02:01:15_550,52
02:01:15_560,52
02:01:15_570,52
02:01:15_580,52
02:01:15_590,52
02:01:15_600,52
02:01:15_610,52
02:01:15_620,52
02:01:15_630,52
02:01:15_640,52
02:01:15_650,52
02:01:15_660,52
02:01:15_670,52
02:01:15_680,52
02:01:15_690,52
02:01:15_700,52
02:01:15_710,52
02:01:15_720,52
02:01:15_730,52
02:01:15_740,52
02:01:15_750,52
02:01:15_760,52
02:01:15_770,52
02:01:15_780,52
02:01:15_790,52
02:01:15_800,52
02:01:15_810,52
02:01:15_820,52
02:01:15_830,52
02:01:15_840,52
02:01:15_850,52
02:01:15_860,52
02:01:15_870,52
02:01:15_880,52
02:01:15_890,52
02:01:15_900,52
02:01:15_910,52
02:01:15_920,52
02:01:15_930,52
02:01:15_940,52
02:01:15_950,52
02:01:15_960,52
02:01:15_970,52
02:01:15_980,52
02:01:15_990,52
02:01:16_000,52
02:01:16_010,52
02:01:16_020,52
02:01:16_030,52
02:01:16_040,52
02:01:16_050,52
02:01:16_060,52
02:01:16_070,52
02:01:16_080,52
02:01:16_090,52
02:01:16_100,52
02:01:16_110,52
02:01:16_120,52
02:01:16_130,52
02:01:16_140,52
02:01:16_150,52
02:01:16_160,52
02:01:16_170,52
02:01:16_180,52
02:01:16_190,52
02:01:16_200,52
02:01:16_210,52
02:01:16_220,52
02:01:16_230,52
02:01:16_240,52
02:01:16_250,52
02:01:16_260,52
02:01:16_270,52
02:01:16_280,52
02:01:16_290,52
02:01:16_300,52
02:01:16_310,52
02:01:16_320,52
02:01:16_330,52
02:01:16_340,52
02:01:16_350,52
02:01:16_360,52
02:01:16_370,52
02:01:16_380,52
02:01:16_390,52
02:01:16_400,52
02:01:16_410,52
02:01:16_420,52
02:01:16_430,52
02:01:16_440,52
02:01:16_450,52
02:01:16_460,52
02:01:16_470,52
02:01:16_480,52
02:01:16_490,52
02:01:16_500,52
02:01:16_510,52
02:01:16_520,52
02:01:16_530,52
02:01:16_540,52
02:01:16_550,52
02:01:16_560,52
02:01:16_570,52
02:01:16_580,52
02:01:16_590,52
02:01:16_600,52
02:01:16_610,52
02:01:16_620,52
02:01:16_630,52
02:01:16_640,52
02:01:16_650,52
02:01:16_660,52
02:01:16_670,52
02:01:16_680,52
02:01:16_690,52
02:01:16_700,52
02:01:16_710,52
02:01:16_720,52
02:01:16_730,52
02:01:16_740,52
02:01:16_750,52
02:01:16_760,52
02:01:16_770,52
02:01:16_780,52
02:01:16_790,52
02:01:16_800,52
02:01:16_810,52
02:01:16_820,52
02:01:16_830,52
02:01:16_840,52
02:01:16_850,52
02:01:16_860,52
02:01:16_870,52
02:01:16_880,52
02:01:16_890,52
02:01:16_900,52
02:01:16_910,52
02:01:16_920,52
02:01:16_930,52
02:01:16_940,52
02:01:16_950,52
02:01:16_960,52
02:01:16_970,52
02:01:16_980,52
02:01:16_990,52
02:01:17_000,52
02:01:17_010,52
02:01:17_020,52
02:01:17_030,52
02:01:17_040,52
02:01:17_050,52
02:01:17_060,52
02:01:17_070,52
02:01:17_080,52
02:01:17_090,52
02:01:17_100,52
02:01:17_110,52
02:01:17_120,52
02:01:17_130,52
02:01:17_140,52
02:01:17_150,52
02:01:17_160,52
02:01:17_170,52
02:01:17_180,52
02:01:17_190,52
02:01:17_200,52
02:01:17_210,52
02:01:17_220,52
02:01:17_230,52
02:01:17_240,52
02:01:17_250,52
02:01:17_260,52
02:01:17_270,52
02:01:17_280,52
02:01:17_290,52
02:01:17_300,52
02:01:17_310,52
02:01:17_320,52
02:01:17_330,52
02:01:17_340,52
02:01:17_350,52
02:01:17_360,52
02:01:17_370,52
02:01:17_380,52
02:01:17_390,52
02:01:17_400,52
02:01:17_410,52
02:01:17_420,52
02:01:17_430,52
02:01:17_440,52
02:01:17_450,52
02:01:17_460,52
02:01:17_470,52
02:01:17_480,52
02:01:17_490,52
02:01:17_500,52
02:01:17_510,52
02:01:17_520,52
02:01:17_530,52
02:01:17_540,52
02:01:17_550,52
02:01:17_560,53
02:01:17_570,53
02:01:17_580,53
02:01:17_590,53
02:01:17_600,53
02:01:17_610,53
02:01:17_620,53
02:01:17_630,53
02:01:17_640,53
02:01:17_650,53
02:01:17_660,53
02:01:17_670,53
02:01:17_680,53
02:01:17_690,53
02:01:17_700,53
02:01:17_710,53
02:01:17_720,53
02:01:17_730,53
02:01:17_740,53
02:01:17_750,53
02:01:17_760,53
02:01:17_770,53
02:01:17_780,53
02:01:17_790,53
02:01:17_800,53
02:01:17_810,53
02:01:17_820,53
02:01:17_830,53
02:01:17_840,53
02:01:17_850,53
02:01:17_860,53
02:01:17_870,53
02:01:17_880,53
02:01:17_890,53
02:01:17_900,53
02:01:17_910,53
02:01:17_920,53
02:01:17_930,53
02:01:17_940,53
02:01:17_950,53
02:01:17_960,53
02:01:17_970,53
02:01:17_980,53
02:01:17_990,53
02:01:18_000,53
02:01:18_010,53
02:01:18_020,53
02:01:18_030,53
02:01:18_040,53
02:01:18_050,53
02:01:18_060,53
02:01:18_070,53
02:01:18_080,53
02:01:18_090,53
02:01:18_100,53
02:01:18_110,53
02:01:18_120,53
02:01:18_130,53
02:01:18_140,53
02:01:18_150,53
02:01:18_160,53
02:01:18_170,53
02:01:18_180,53
02:01:18_190,53
02:01:18_200,53
02:01:18_210,53
02:01:18_220,53
02:01:18_230,53
02:01:18_240,53
02:01:18_250,53
02:01:18_260,53
02:01:18_270,53
02:01:18_280,53
02:01:18_290,53
02:01:18_300,53
02:01:18_310,53
02:01:18_320,53
02:01:18_330,53
02:01:18_340,53
02:01:18_350,53
02:01:18_360,53
02:01:18_370,53
02:01:18_380,53
02:01:18_390,53
02:01:18_400,53
02:01:18_410,53
02:01:18_420,53
02:01:18_430,53
02:01:18_440,53
02:01:18_450,53
02:01:18_460,53
02:01:18_470,53
02:01:18_480,53
02:01:18_490,53
02:01:18_500,53
02:01:18_510,53
02:01:18_520,53
02:01:18_530,53
02:01:18_540,53
02:01:18_550,53
02:01:18_560,53
02:01:18_570,53
02:01:18_580,53
02:01:18_590,55
02:01:18_600,55
02:01:18_610,55
02:01:18_620,55
02:01:18_630,55
02:01:18_640,55
02:01:18_650,55
02:01:18_660,55
02:01:18_670,55
02:01:18_680,55
02:01:18_690,55
02:01:18_700,55
02:01:18_710,55
02:01:18_720,55
02:01:18_730,55
02:01:18_740,55
02:01:18_750,55
02:01:18_760,55
02:01:18_770,55
02:01:18_780,55
02:01:18_790,55
02:01:18_800,55
02:01:18_810,55
02:01:18_820,55
02:01:18_830,55
02:01:18_840,55
02:01:18_850,55
02:01:18_860,55
02:01:18_870,55
02:01:18_880,55
02:01:18_890,55
02:01:18_900,55
02:01:18_910,55
02:01:18_920,55
02:01:18_930,55
02:01:18_940,55
02:01:18_950,55
02:01:18_960,55
02:01:18_970,55
02:01:18_980,55
02:01:18_990,55
02:01:19_000,55
02:01:19_010,55
02:01:19_020,55
02:01:19_030,55
02:01:19_040,55
02:01:19_050,55
02:01:19_060,55
02:01:19_070,55
02:01:19_080,55
02:01:19_090,55
02:01:19_100,55
02:01:19_110,55
02:01:19_120,55
02:01:19_130,55
02:01:19_140,55
02:01:19_150,55
02:01:19_160,55
02:01:19_170,55
02:01:19_180,55
02:01:19_190,55
02:01:19_200,55
02:01:19_210,55
02:01:19_220,55
02:01:19_230,55
02:01:19_240,55
02:01:19_250,55
02:01:19_260,55
02:01:19_270,55
02:01:19_280,55
02:01:19_290,55
02:01:19_300,55
02:01:19_310,55
02:01:19_320,55
02:01:19_330,55
02:01:19_340,55
02:01:19_350,55
02:01:19_360,55
02:01:19_370,55
02:01:19_380,55
02:01:19_390,55
02:01:19_400,55
02:01:19_410,55
02:01:19_420,55
02:01:19_430,55
02:01:19_440,55
02:01:19_450,55
02:01:19_460,55
02:01:19_470,55
02:01:19_480,55
02:01:19_490,55
02:01:19_500,55
02:01:19_510,55
02:01:19_520,55
02:01:19_530,55
02:01:19_540,55
02:01:19_550,55
02:01:19_560,55
02:01:19_570,55
02:01:19_580,55
02:01:19_590,55
02:01:19_600,55
02:01:19_610,55
02:01:19_620,55
02:01:19_630,55
02:01:19_640,55
02:01:19_650,55
02:01:19_660,55
02:01:19_670,55
02:01:19_680,55
02:01:19_690,55
02:01:19_700,55
02:01:19_710,55
02:01:19_720,55
02:01:19_730,55
02:01:19_740,55
02:01:19_750,55
02:01:19_760,55
02:01:19_770,55
02:01:19_780,55
02:01:19_790,55
02:01:19_800,55
02:01:19_810,55
02:01:19_820,55
02:01:19_830,55
02:01:19_840,55
02:01:19_850,55
02:01:19_860,55
02:01:19_870,55
02:01:19_880,55
02:01:19_890,55
02:01:19_900,55
02:01:19_910,55
02:01:19_920,55
02:01:19_930,55
02:01:19_940,55
02:01:19_950,55
02:01:19_960,55
02:01:19_970,55
02:01:19_980,55
02:01:19_990,55
02:01:20_000,55
02:01:20_010,55
02:01:20_020,55
02:01:20_030,55
02:01:20_040,55
02:01:20_050,55
02:01:20_060,55
02:01:20_070,55
02:01:20_080,55
02:01:20_090,55
02:01:20_100,55
02:01:20_110,55
02:01:20_120,55
02:01:20_130,55
02:01:20_140,55
02:01:20_150,55
02:01:20_160,55
02:01:20_170,55
02:01:20_180,55
02:01:20_190,55
02:01:20_200,55
02:01:20_210,55
02:01:20_220,55
02:01:20_230,55
02:01:20_240,55
02:01:20_250,55
02:01:20_260,55
02:01:20_270,55
02:01:20_280,55
02:01:20_290,55
02:01:20_300,55
02:01:20_310,55
02:01:20_320,55
02:01:20_330,55
02:01:20_340,55
02:01:20_350,55
02:01:20_360,55
02:01:20_370,55
02:01:20_380,55
02:01:20_390,55
02:01:20_400,55
02:01:20_410,55
02:01:20_420,55
02:01:20_430,55
02:01:20_440,55
02:01:20_450,55
02:01:20_460,55
02:01:20_470,55
02:01:20_480,55
02:01:20_490,55
02:01:20_500,55
02:01:20_510,55
02:01:20_520,55
02:01:20_530,55
02:01:20_540,55
02:01:20_550,55
02:01:20_560,55
02:01:20_570,55
02:01:20_580,55
02:01:20_590,55
02:01:20_600,55
02:01:20_610,55
02:01:20_620,55
02:01:20_630,55
02:01:20_640,55
02:01:20_650,55
02:01:20_660,55
02:01:20_670,55
02:01:20_680,55
02:01:20_690,55
02:01:20_700,55
02:01:20_710,55
02:01:20_720,55
02:01:20_730,55
02:01:20_740,55
02:01:20_750,55
02:01:20_760,55
02:01:20_770,55
02:01:20_780,55
02:01:20_790,55
02:01:20_800,55
02:01:20_810,55
02:01:20_820,55
02:01:20_830,55
02:01:20_840,55
02:01:20_850,55
02:01:20_860,55
02:01:20_870,55
02:01:20_880,55
02:01:20_890,55
02:01:20_900,55
02:01:20_910,55
02:01:20_920,55
02:01:20_930,55
02:01:20_940,55
02:01:20_950,55
02:01:20_960,55
02:01:20_970,55
02:01:20_980,55
02:01:20_990,55
02:01:21_000,55
02:01:21_010,55
02:01:21_020,55
02:01:21_030,55
02:01:21_040,55
02:01:21_050,55
02:01:21_060,55
02:01:21_070,55
02:01:21_080,55
02:01:21_090,55
02:01:21_100,55
02:01:21_110,55
02:01:21_120,55
02:01:21_130,55
02:01:21_140,55
02:01:21_150,55
02:01:21_160,55
02:01:21_170,55
02:01:21_180,55
02:01:21_190,55
02:01:21_200,55
02:01:21_210,55
02:01:21_220,55
02:01:21_230,55
02:01:21_240,55
02:01:21_250,55
02:01:21_260,55
02:01:21_270,55
02:01:21_280,55
02:01:21_290,55
02:01:21_300,55
02:01:21_310,55
02:01:21_320,55
02:01:21_330,55
02:01:21_340,55
02:01:21_350,55
02:01:21_360,55
02:01:21_370,55
02:01:21_380,55
02:01:21_390,55
02:01:21_400,55
02:01:21_410,55
02:01:21_420,55
02:01:21_430,55
02:01:21_440,55
02:01:21_450,55
02:01:21_460,55
02:01:21_470,55
02:01:21_480,55
02:01:21_490,55
02:01:21_500,55
02:01:21_510,55
02:01:21_520,55
02:01:21_530,55
02:01:21_540,55
02:01:21_550,55
02:01:21_560,55
02:01:21_570,55
02:01:21_580,55
02:01:21_590,55
02:01:21_600,55
02:01:21_610,55
02:01:21_620,55
02:01:21_630,55
02:01:21_640,55
02:01:21_650,55
02:01:21_660,54
02:01:21_670,54
02:01:21_680,54
02:01:21_690,54
02:01:21_700,54
02:01:21_710,54
02:01:21_720,54
02:01:21_730,54
02:01:21_740,54
02:01:21_750,54
02:01:21_760,54
02:01:21_770,54
02:01:21_780,54
02:01:21_790,54
02:01:21_800,54
02:01:21_810,54
02:01:21_820,54
02:01:21_830,54
02:01:21_840,54
02:01:21_850,54
02:01:21_860,54
02:01:21_870,54
02:01:21_880,54
02:01:21_890,54
02:01:21_900,54
02:01:21_910,54
02:01:21_920,54
02:01:21_930,54
02:01:21_940,54
02:01:21_950,54
02:01:21_960,54
02:01:21_970,54
02:01:21_980,54
02:01:21_990,54
02:01:22_000,54
02:01:22_010,54
02:01:22_020,54
02:01:22_030,54
02:01:22_040,54
02:01:22_050,54
02:01:22_060,54
02:01:22_070,54
02:01:22_080,54
02:01:22_090,54
02:01:22_100,54
02:01:22_110,54
02:01:22_120,54
02:01:22_130,54
02:01:22_140,54
02:01:22_150,54
02:01:22_160,54
02:01:22_170,54
02:01:22_180,54
02:01:22_190,54
02:01:22_200,54
02:01:22_210,54
02:01:22_220,54
02:01:22_230,54
02:01:22_240,54
02:01:22_250,54
02:01:22_260,54
02:01:22_270,54
02:01:22_280,54
02:01:22_290,54
02:01:22_300,54
02:01:22_310,54
02:01:22_320,54
02:01:22_330,54
02:01:22_340,54
02:01:22_350,54
02:01:22_360,54
02:01:22_370,54
02:01:22_380,54
02:01:22_390,54
02:01:22_400,54
02:01:22_410,54
02:01:22_420,54
02:01:22_430,54
02:01:22_440,54
02:01:22_450,54
02:01:22_460,54
02:01:22_470,54
02:01:22_480,54
02:01:22_490,54
02:01:22_500,54
02:01:22_510,54
02:01:22_520,54
02:01:22_530,54
02:01:22_540,54
02:01:22_550,54
02:01:22_560,54
02:01:22_570,54
02:01:22_580,54
02:01:22_590,54
02:01:22_600,54
02:01:22_610,54
02:01:22_620,54
02:01:22_630,54
02:01:22_640,54
02:01:22_650,54
02:01:22_660,54
02:01:22_670,54
02:01:22_680,54
02:01:22_690,52
02:01:22_700,52
02:01:22_710,52
02:01:22_720,52
02:01:22_730,52
02:01:22_740,52
02:01:22_750,52
02:01:22_760,52
02:01:22_770,52
02:01:22_780,52
02:01:22_790,52
02:01:22_800,52
02:01:22_810,52
02:01:22_820,52
02:01:22_830,52
02:01:22_840,52
02:01:22_850,52
02:01:22_860,52
02:01:22_870,52
02:01:22_880,52
02:01:22_890,52
02:01:22_900,52
02:01:22_910,52
02:01:22_920,52
02:01:22_930,52
02:01:22_940,52
02:01:22_950,52
02:01:22_960,52
02:01:22_970,52
02:01:22_980,52
02:01:22_990,52
02:01:23_000,52
02:01:23_010,52
02:01:23_020,52
02:01:23_030,52
02:01:23_040,52
02:01:23_050,52
02:01:23_060,52
02:01:23_070,52
02:01:23_080,52
02:01:23_090,52
02:01:23_100,52
02:01:23_110,52
02:01:23_120,52
02:01:23_130,52
02:01:23_140,52
02:01:23_150,52
02:01:23_160,52
02:01:23_170,52
02:01:23_180,52
02:01:23_190,52
02:01:23_200,52
02:01:23_210,52
02:01:23_220,52
02:01:23_230,52
02:01:23_240,52
02:01:23_250,52
02:01:23_260,52
02:01:23_270,52
02:01:23_280,52
02:01:23_290,52
02:01:23_300,52
02:01:23_310,52
02:01:23_320,52
02:01:23_330,52
02:01:23_340,52
02:01:23_350,52
02:01:23_360,52
02:01:23_370,52
02:01:23_380,52
02:01:23_390,52
02:01:23_400,52
02:01:23_410,52
02:01:23_420,52
02:01:23_430,52
02:01:23_440,52
02:01:23_450,52
02:01:23_460,52
02:01:23_470,52
02:01:23_480,52
02:01:23_490,52
02:01:23_500,52
02:01:23_510,52
02:01:23_520,52
02:01:23_530,52
02:01:23_540,52
02:01:23_550,52
02:01:23_560,52
02:01:23_570,52
02:01:23_580,52
02:01:23_590,52
02:01:23_600,52
02:01:23_610,52
02:01:23_620,52
02:01:23_630,52
02:01:23_640,52
02:01:23_650,52
02:01:23_660,52
02:01:23_670,52
02:01:23_680,52
02:01:23_690,52
02:01:23_700,52
02:01:23_710,52
02:01:23_720,52
02:01:23_730,52
02:01:23_740,52
02:01:23_750,52
02:01:23_760,52
02:01:23_770,52
02:01:23_780,52
02:01:23_790,52
02:01:23_800,52
02:01:23_810,52
02:01:23_820,52
02:01:23_830,52
02:01:23_840,52
02:01:23_850,52
02:01:23_860,52
02:01:23_870,52
02:01:23_880,52
02:01:23_890,52
02:01:23_900,52
02:01:23_910,52
02:01:23_920,52
